review,sentiment,dissatisfaction
tagal mag served ng rice???? rice lang ha????,1,
re heated chicken. don't go for their promotion. not good . waste of money kagabi pa ang chicken.,1,
patapos na ang party super dissapointed sa customer service ng branch na ito madami na ding costumer that time sa baba na nag rereklamo dahil ang inorder nila for breakfast mag lulunch na wala padin mali-mali pa ang serve.,1,
"• place was old and a bit grimy • chicken tastes good, however, we found human hair not once but thrice • lumpiang shanghai was crispy but the sauce consistency wasn’t thick • price is just right for its serving size • service was good naman but i recommend trying",1,
hindi ako nag enjoy. akala ko like the other padis. may dance sila. Dito wala,1,
"look for another place... service, food quality bagsak in my book",1,
bobo mag compute ng pwd discount dito. mag pares retiro nelang kayo sa kabila lang.,1,
we ordered tali beach for 5 to 6 persons. i expected na mabubusog ako ng sobra kasi 5 lang kami but paubos na ung nasa lamesa parang wala pang nangyayare haha pang 2 to 3 persons lang ata yon sobrang konti lang lalo na ung rice. ung lasa di sya,1,
hindi masarap food nila. pati service hindi maganda. very disappointed sa kinain namin. ang mahal pa naman ng foods nila. pero hindi worth it binayad namin. gutom na gutom na pa naman kami tapos ganun matitikman namin. sayang lang.,1,
"super slow service 40 mins waiting time, mas nauna pa maserve yung bagong dating.",1,
"worst experience ever. we planned to have lunch and got reservation around 9am. then nung pagdating namin sasabihin na hanggang 12noon holding time. i was not informed na may holding time sila and if i know, we will not be late. ",1,
"nagdrive thrue kmi jan ngaun lng kc dadalhin nmin sa ospital ung pagkain pagdating nmin dito kulang ung order namin na bucket meal for family walang rice ,hindi ata marunong magbasa ung taga serve nyo jan . knina ibibigay walang drinks tpos ngaun wala kmi kanin mamatay sa guton pasyente",1,
i don't know if ako lang naka experience nito. yesterday kumain kami dyan. habang nasa counter kami kasi tinawag na yung number namin then nag ask ako sa staff di man lang sya nagsalita tinignan nya lang ako then nagsign sya ng stop talking as in haha parang aso yung,1,
ang daming maliliit ipis sa room. will never go back.,1,
poor service. attitude staff. 2fries 1med fries tapos 1hr bago mabigay kung dimo pa pupuntahan di gagawin. inuuna pa yung new orders kesa sa order mo e tapos na kami kumain wala padin yung fries. kulang pa yung order na binigay. first time to nangyare and never nako kakain dito,1,
ghorl! nagtitipid sila sa choco fudge!!! hahahaha,1,
"walang storage room para sa mga gamit if early ka dumating. parang hindi hotel lahat may bayad kahit pagkain, may 50% corkage. ang mahal naman ng pagkain na benta nila. parang resort na may bayad lahat dalhin mo na pagkain. hindi naman ito hotel. wala pa talaga sa description ito",1,
"to expensive for the room at hindi maganda lalo,n s 3rd floor",1,
"pag umorder senyo ng sofdrinks kung wla kayong in can might as well tell your customer na bottomless ang sofdrinks nyo wla na kyong ""per glass"" especially kung senior ang kakain.",1,
"only the facade looks good but super liit ng rooms, no receptionist at nighttime, may ipis pa, some discorteous staffs, may bayad pati pillows, no exhaust sa toilet, sirang heater. i wanted to back out but they won't refund my payments. kung may 0 rating lng sna....",1,
not worth it! lols never again to this restaurant. i’ve ordered crispy calamares and grilled squid. like for real sobrang konti and liit plus hindi masarap and ang lamig pa !,1,
poor service. may pinipili silang customer na sineserve'an ng maayos.,1,
same with riverbanks branch this branch also needs proper sanitation. madumi ang mga tray and may amoy. pati ung utensils hindi malinis tignan mukang maalikabok na malagkit …,1,
"i have one question bat yung mga nag wowork or ojt jan are using the room for their own pleasure sa katrabaho nila or ka ojt nila? tapos after that, may mga mag checheck in sa room na yun hindi manlang ba sila nahihiya sa sarili nilang kababuyan tapos pag",1,
"we stayed 2d/1n occupying 2 rooms for php 9k plus. room 202- kulang kulang ang toiletries. room seaview kuna, walang ac, towel kasing tigas ng gugo leaves ang sakit sa balat, tapos we complain - action is after 45 minutes, tapos ending lipat ng ibang room sa 3rd floor tapos",1,
"i thought this was a 5 star but soon as i checked into the room, it shows that it should be a 2 star. room was full of dust. bathroom stench, sour smell. the towels, smell like basahan! really disgusting.",1,
waiting for 4hours di makatarungan sbi ng guard 2hours waiting lng paayos po ng service sa customer inform kong matagalan pa.imbes nagpapahinga na ang tao.,1,
"sobrang haba ng pila. they will give you reservation number, at kapag wala ka don once natawag, they will cancel your reservation. without giving courtesy. pwede naman kung may natapos na isunod nalang sana kami. medyo nakaka dismaya kayo",1,
2nd order ko na sa thru grab 2nd time ko nadin na experience na kulang ang binigay nila sa order ko. kakadismaya lang.,1,
free wifi pero napaka bagal! walang kwenta internet connection dito,1,
"iba na taste ng lomi, almost 2yrs nako nakain dito,dati masarap, biglang nag iba lasa,dina ma crema lasa ng sabaw (sauce) medyo matigas miki (hilaw pa) wala nadin chicharon bulaklak toppings, medyo maligalig din kausap yung cook ata nilang lalake,request namin separate toppings s lomi kc takeout",1,
"it looks like a motel and not a hotel, it's cheap bagay para sa hindi maarte at gusto ng mura may free breakfast na din pero hindi free ang wifi 50 peso for every 4 hrs para sa room wifi then sa lobby lang may free wifi.",1,
mas masarap yung mga pares na nasa kariton sa 12th avenue. medyo matigas ang beef. walang freshly chopped spring onions. walang fried garlic. pag nagtake out ka kulang kulang ang ibinibigay.,1,
cannot be reach lahat ng numbers. not helpful,1,
malamig yung ramen nung sinerve. ang liit ng chasu. ang mahal pa. may pagka rude ang servers. worst ramen resto ive been. never again.,1,
"very bad customer service. rude staff,extra hard firmness but still saggy 3x na punta laging ganun kaya sa sm north branch nalang kami kumakain mas ok ang ramen at staff.",1,
lobby lang yung maganda. panget ng mga rooms lalo na ng cr nila. palagi pang nasisira yung heater. panget din ng customer service nila. hindi true yung ina-advertise nilang pictures.,1,
mas malamig pa sa x mo yung sabaw at pares e..,1,
"kung nagmamadali kayo, this is not the place you would want to be at. sobrang tagal ng service. kalahating oras simpleng burger spag lang order. not worth it tawagin fast food. worst experience i had with jollibee",1,
"we booked thru agoda and the pictures looked very decent and inviting. pag pasok namin sa hotel lobby, ang init na at nagtataka kami bat ang gulo sa lobby. ok naman ang pagkasalubong samin ng girls, pero pagdating ng room, dorm type sya na parang on a budget. ",1,
ayusin nyo serbisyo nyo...wag kayo mamili ng sinisilbihan nyo....lahat ng pumapasok dyan ay pagsilbihan nyo ng pantay....i was really disappointed with what happen to us when we enter the branch at market market...sana actionan nyo eto...kausapin nyo waiter nyo....,1,
"taste good, but the service is really slow. kung hindi mo pa ireremind ang staff na may drinks kami, hindi pa dadating considering the fact na they weren't busy when we came",1,
ang tagal mag serve tipong ubos na yung kanin wala pa yung extra rice na hiningi mo. pati yung bill tagal din ibigay jusko.,1,
sobrang tagal pag naghihintay ng rooms grabe! nagbigay ng oras ng availability d nmn tinupad!,1,
"i called the attention nung staff dun, sabi refillan pero di nya ginawa until may chinese lolo na nanghingi sa kanya. infairness, malaki ung room.",1,
"nagcheck in kami sa executive room nila. and dumi ng cr, walang tissue, yung side ng jacuzzi may nakaopen na parang electric pump, delikado sa may kasamang bata. kung alam ko lang sa deluxe room nalang kami, same lang naman. wala pang masyadong channels na para sa bata. ",1,
"murang hotel, makakamura ka rin sa customer care. not even taking care or courtesy call for existing customer if they’ll extend for another night. a little advise for the manager. don’t ask for customers number. they are all useless. not even taking care. customers are all busy, and sometimes forget",1,
ok naman yung service. friendly naman mga staff kaso di soundproof ang rooms. literally maririnig mo lahat ng ginagawa sa katabing rooms.. lahat-lahat...,1,
"twice kami kumain dito. yung first, 5 kami and the food was great. yung 2nd naman, nakakadissapoint ang pangit na ng lasa ng food and sa sobrang tagal ng pagserve yung mga dumating na ulam malamig na. kaya never na kami umulit. celebration pa naman yun ng bday ng mom",1,
"kame yung first customer, naentertain naman kame ng maayos, pero napakagulo ng staff nila, parang mga hnd naguusap dhl dalawa ung nagaassist samen. una sinabe ng isang staff na sira daw ung gawaan ng tempura at kung makakapaghntay daw ba, sabe ko cancel nalang",1,
"hindi worth it. first time ko lang makakain dito. pra sa isang libo, hindi worth it... may nakita pa kong ipis... ang baho ng amoy dito kahet paupo kapa lang sa pila dun sa upuan, amoy mo na agad. hindi pinupunasan ung plato at baso pagtapos hugasan. ",1,
"bad customer service, ang bagal lahat your staff needs some orientation, then first time in my life pa ako icharge ng left over charge! sa dami kong kinainan na buffet na mas mamahal pa first time lng ako macharge without consideration!",1,
"last time na pumunta kami, binigyan kami ng room sa 3rd floor. napakainit sa loob, mahina buga ng inverter nila.. halos di makatulog dahil sa init. di pa gumagana sway ng inverter..",1,
doesn't really have salmon sashimi as legit part of the buffet. like nakatago and the server pabulong at patago sumagot when you request for salmon sashimi. they gave …,1,
ang asim ng gyoza. parang may something sa amoy ng meat. ramen is 5/10 beef gyudon 6.5/10,1,
ayusin nyo serbisyo nyo.. fast food kayo pero umabot ng 45mins order ko 2pc chix at 2pc b.steak via grab ganon katagal... according to rider mas nauuna pa sa take out at drive thru. bakit d ba kami costumer nyo? oo dumadaan sa rider ang order pero kami ang kakain,1,
bought tapsilog and tocilog for takeout. sobrang tinipid yung serving unlike before. hindi na siya deserving sa presyo niya. mas okay nalang kumain sa karinderia. halos kinalat lang yung tapa para magmukhang madami. and ang bland na ng lasa compare sa karinderia. masyado ng tinipid. nakakadisappoint lang.,1,
"first of all im a foodpanda rider, hindi sila nagpapapasok ng rider sa loob umulan man o umaraw sa labas kami mag aantay rider kung meron lang negative 100 star ilalagay ko dito apaka walang hiya hindi din ba kami customer ?",1,
"maganda yung place, maganda resort, madumi sobra yung beach. kaya nga ako punta ng beach resort para sa beach sana.",1,
poor service bago maluto ang chicken 22 to 30 mins.tapos tissue lang tinatago pa nila.hihingi ka ng tissue sasabihin wala.tapos meron pala.worth 600 plus yung binayaran mo tapos tissue di sila makapag bigay.,1,
first time ko bumili walang binigay na gravy,1,
"very bad experience very poor service. ang mahal ng pagkain nyo pero hindi worth it ang experience dun. imagine food serve ng kulang kulang. no condiments, 4 slices of water melon pinalitan ng 1 slice of ripe mango lng then talong was not served. nagbigay ng",1,
"pumunta kami ng evening, maiinit yung place, nagorder kami ng pares, lechon kawali at bone marrow. mabagal ung service, naiintindihan ko mukhng undermanned sila. so eto na yung food, yung pares swabe, yung classic na pares, medyo mahal pero ok lng. yung lechon kawali, undercooked, i mean walang khit anong",1,
"very dissapointed ako tasteless yong food,and ung crab and shrimp grabeng liliit not worth it for the price,ang crispy pata malangsa ung laman,and the ice tea nakatatlong pitsel na maliit lang naman 600 plus na agad parang nestea lang naman",1,
so embarrassing wag kayo kakain sa branch na ito …,1,
pumunta kami ng boyfriend ko last saturday at 3pm pero nakakain na kami ng past 5pm (we are waiting for almost 2 hours) ang dami pang vacant area pero di nila pinapasok. hays di maganda ang service nila dito. hays very disappointed.,1,
yung attendant na nagdala ng gamit namin damaged my laptop. instead of handing it over to us eh binitbit nya sabay sabay yung mga bag and nabagsak yung bag kung saan nakalagay yung laptop ko and aware sya na laptop yun. being extra careful sa gamit ng guest nyo is,1,
